province_id;R;G;B;province_type;x;y;Biome_R;Biome_G;Biome_B;Biome_ID;Biome_Name
prv-000301;60;102;38;land;331.3;37.9;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000302;205;194;221;land;340.04;33.83;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000303;105;54;223;land;374.51;35.75;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000304;196;143;216;land;400.55;40.68;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000305;81;183;190;land;407.69;34.14;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000306;208;14;22;land;430.67;34.75;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000307;248;162;114;land;448.44;31.77;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000308;160;175;171;land;469.52;37.85;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000309;151;59;8;land;496.94;32.43;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000310;34;132;8;land;509.25;40.47;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000311;89;38;59;land;531.08;33.21;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000312;3;140;217;land;569.29;36.63;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000313;80;161;55;land;590.81;38.34;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000314;118;236;173;land;611.08;33.63;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000315;163;201;27;land;628.86;33.81;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000316;2;255;118;land;642.61;32.12;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000317;51;239;229;land;674.78;37.31;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000318;30;245;213;land;689.89;40.77;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000319;231;54;201;land;720.24;40.24;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000320;76;208;68;land;735.12;40.03;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000321;97;168;32;land;756.16;34.54;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000322;25;79;75;land;778.22;39.82;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000323;210;71;176;land;795.29;37.13;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000324;122;62;74;land;810.89;33.74;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000325;3;119;152;land;847.96;37.96;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000326;56;12;252;land;865.53;39.95;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000327;99;163;136;land;886.79;36.5;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000328;70;237;125;land;902.82;41.07;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000329;173;60;208;land;929.53;34.15;0;0;0;high_mountains;High Mountains
prv-000330;130;251;35;land;953.29;39.65;0;0;0;high_mountains;High Mountains
prv-000331;26;87;195;land;970.09;35.89;0;0;0;high_mountains;High Mountains
prv-000332;108;33;116;land;994.67;37.82;0;0;0;high_mountains;High Mountains
prv-000333;76;235;106;land;1009.05;42.64;0;0;0;high_mountains;High Mountains
prv-000334;160;113;9;land;1025.07;34.63;0;0;0;high_mountains;High Mountains
prv-000335;32;83;27;land;1053.38;34.68;0;0;0;high_mountains;High Mountains
prv-000336;97;241;233;land;1072.02;39.27;0;0;0;high_mountains;High Mountains
prv-000337;83;7;63;land;1099.32;36.39;0;0;0;high_mountains;High Mountains
prv-000338;137;192;147;land;1116.75;36.76;0;0;0;high_mountains;High Mountains
prv-000339;5;74;160;land;1141.46;34.7;0;0;0;high_mountains;High Mountains
prv-000340;13;212;37;land;1156.95;37.4;0;0;0;high_mountains;High Mountains
prv-000341;241;156;35;land;1176.21;38.72;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000342;200;153;190;land;1206.76;35.9;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000343;4;201;147;land;1227.74;35.23;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000344;45;178;47;land;1241.9;36.23;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000345;75;166;23;land;1263.64;37.97;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000346;140;60;174;land;1300.97;30.36;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000347;175;71;91;land;1306.47;43.36;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000348;63;54;135;land;1330.75;32.62;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000349;198;91;59;land;1354.74;39.71;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000350;86;229;236;land;1365.5;33.72;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000351;152;165;51;land;1393.52;34.27;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000352;68;71;6;land;1416.39;36.42;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000353;39;201;107;land;1432.55;38.55;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000354;182;158;13;land;1467.79;38.03;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000355;124;53;35;land;1477.77;35.95;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000356;5;71;2;land;1493.6;38.34;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000357;160;71;50;land;1515.7;38.15;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000358;190;155;177;land;1543.93;37.09;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000359;127;113;29;land;1572.09;37.24;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000360;227;237;213;land;1591.97;38.41;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000361;184;97;223;land;1609.99;35.52;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000362;191;36;43;land;1624.56;33.55;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000363;22;243;50;land;1649.98;31.23;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000364;142;13;28;land;1662.96;28.84;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000365;24;194;155;land;1694.81;30.38;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000366;7;36;54;land;1707.89;31.7;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000367;189;95;66;land;1737.0;35.81;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000368;254;83;146;land;1754.63;40.78;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000369;196;204;254;land;1778.51;33.11;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000370;88;212;165;land;1802.29;38.01;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000371;241;83;105;land;1815.26;35.09;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000372;153;179;157;land;1836.33;38.31;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000373;148;240;197;land;1861.89;35.43;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000374;193;30;70;land;1884.82;36.36;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000375;72;238;190;land;1904.86;35.52;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000376;93;121;222;land;1921.22;33.13;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000377;205;80;10;land;1937.7;29.0;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000378;167;144;203;land;148.66;38.0;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000379;176;158;132;land;208.0;41.46;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000380;142;55;188;land;225.11;40.75;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000381;200;206;164;land;242.51;43.64;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000382;5;68;246;land;266.45;40.92;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000383;69;9;217;land;295.03;42.39;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000384;42;115;64;land;311.17;46.22;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000385;238;82;206;land;332.2;48.43;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000386;86;59;242;land;348.11;46.93;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000387;92;90;111;land;364.0;44.81;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000388;127;49;52;land;387.23;44.23;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000389;44;2;163;land;418.24;46.38;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000390;164;162;20;land;435.78;47.28;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000391;44;1;25;land;452.85;46.59;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000392;235;64;114;land;482.75;45.17;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000393;175;97;82;land;493.1;44.66;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000394;69;203;166;land;519.85;41.86;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000395;116;18;193;land;537.13;46.49;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000396;162;97;113;land;561.58;49.39;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000397;234;109;237;land;592.99;46.85;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000398;233;206;144;land;609.6;48.1;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000399;246;174;12;land;622.54;45.26;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000400;202;50;81;land;644.68;47.31;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000401;110;177;53;land;677.65;48.86;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000402;185;67;37;land;700.74;41.26;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000403;169;45;18;land;711.54;43.31;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000404;236;77;149;land;731.64;48.96;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000405;89;227;49;land;751.16;50.32;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000406;209;18;201;land;766.46;43.82;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000407;46;40;176;land;798.16;53.03;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000408;90;153;0;land;817.73;50.26;167;179;173;polar_ice_caps;Polar Ice Caps
prv-000409;33;79;147;land;849.33;53.32;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000410;92;116;239;land;864.47;50.24;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000411;54;29;44;land;877.92;45.25;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000412;220;179;133;land;914.05;44.42;0;0;0;high_mountains;High Mountains
prv-000413;71;11;134;land;922.85;47.68;0;0;0;high_mountains;High Mountains
prv-000414;252;113;102;land;943.37;50.84;0;0;0;high_mountains;High Mountains
prv-000415;91;196;155;land;972.02;48.72;0;0;0;high_mountains;High Mountains
prv-000416;162;0;185;land;997.89;48.76;0;0;0;high_mountains;High Mountains
prv-000417;43;243;41;land;1020.18;45.09;0;0;0;high_mountains;High Mountains
prv-000418;135;81;86;land;1040.13;44.67;0;0;0;high_mountains;High Mountains
prv-000419;198;249;209;land;1059.91;48.04;0;0;0;high_mountains;High Mountains
prv-000420;158;199;31;land;1084.89;43.94;0;0;0;high_mountains;High Mountains
prv-000421;36;46;70;land;1102.96;45.98;0;0;0;high_mountains;High Mountains
prv-000422;65;158;37;land;1116.94;45.9;0;0;0;high_mountains;High Mountains
prv-000423;131;153;134;land;1141.52;45.06;0;0;0;high_mountains;High Mountains
prv-000424;81;190;0;land;1167.32;50.11;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000425;56;22;3;land;1189.95;43.45;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000426;19;138;231;land;1202.14;48.66;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000427;254;139;100;land;1217.17;45.87;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000428;71;163;66;land;1239.74;48.85;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000429;23;141;219;land;1275.96;43.36;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000430;30;191;51;land;1290.86;44.1;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000431;198;14;178;land;1313.33;49.33;171;183;176;polar_ice_caps;Polar Ice Caps
prv-000432;193;168;4;land;1341.22;48.78;171;183;176;polar_ice_caps;Polar Ice Caps
prv-000433;69;94;55;land;1360.81;49.37;171;183;176;polar_ice_caps;Polar Ice Caps
prv-000434;226;59;145;land;1376.84;43.8;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000435;170;195;193;land;1397.84;45.27;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000436;207;65;137;land;1425.04;48.72;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000437;147;63;39;land;1443.8;46.08;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000438;236;219;152;land;1457.61;40.76;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000439;116;248;181;land;1474.2;48.84;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000440;33;249;237;land;1497.48;48.36;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000441;151;52;25;land;1521.61;51.82;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000442;139;109;154;land;1537.65;46.97;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000443;44;16;243;land;1569.34;49.17;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000444;176;211;145;land;1587.18;47.25;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000445;50;134;145;land;1607.59;43.55;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000446;17;186;0;land;1636.5;45.0;171;182;176;polar_ice_caps;Polar Ice Caps
prv-000447;123;163;55;land;1643.5;44.0;171;182;176;polar_ice_caps;Polar Ice Caps
prv-000448;192;8;11;land;1677.0;43.0;171;182;176;polar_ice_caps;Polar Ice Caps
prv-000449;218;227;67;land;1721.6;37.81;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000450;5;126;252;land;1737.6;44.96;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000451;191;102;76;land;1759.22;48.45;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000452;157;245;71;land;1776.01;45.67;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000453;186;47;140;land;1796.77;44.98;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000454;101;28;244;land;1825.03;42.27;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000455;186;104;111;land;1844.35;40.23;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000456;90;120;119;land;1860.22;41.47;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000457;71;97;75;land;1875.4;35.97;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000458;72;157;179;land;399.66;51.09;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000459;96;222;43;land;407.0;50.28;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000460;53;4;191;land;445.0;52.91;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000461;253;216;182;land;464.39;51.07;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000462;168;224;9;land;474.7;49.99;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000463;181;233;90;land;498.24;53.14;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000464;37;141;79;land;513.79;53.89;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000465;64;228;47;land;544.09;58.73;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000466;128;46;139;land;561.03;62.64;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000467;49;135;213;land;591.49;60.45;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000468;18;203;112;land;614.32;59.08;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000469;0;129;71;land;621.0;65.0;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000470;222;118;123;land;641.83;57.17;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000471;72;101;243;land;665.07;52.62;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000472;71;138;85;land;690.88;56.55;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000473;83;197;95;land;708.13;55.33;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000474;67;204;87;land;727.18;57.25;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000475;108;14;75;land;767.1;54.38;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000476;198;9;95;land;783.55;54.82;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000477;159;214;32;land;791.0;62.5;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000478;54;113;160;land;831.92;59.51;174;186;180;polar_ice_caps;Polar Ice Caps
prv-000479;180;66;225;land;838.55;51.38;0;0;0;high_mountains;High Mountains
prv-000480;199;189;5;land;870.9;58.86;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000481;142;221;108;land;890.49;53.15;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000482;6;185;3;land;909.4;59.28;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000483;49;28;54;land;931.83;57.67;122;131;126;cold_desert;Cold Desert
prv-000484;246;14;198;land;956.74;59.81;0;0;0;high_mountains;High Mountains
prv-000485;238;138;38;land;968.02;62.76;0;0;0;high_mountains;High Mountains
prv-000486;92;204;92;land;987.06;57.14;0;0;0;high_mountains;High Mountains
prv-000487;148;133;79;land;1015.16;58.03;0;0;0;high_mountains;High Mountains
prv-000488;240;3;138;land;1031.34;60.13;0;0;0;high_mountains;High Mountains
prv-000489;247;161;150;land;1050.34;55.12;0;0;0;high_mountains;High Mountains
prv-000490;129;75;111;land;1070.07;55.89;0;0;0;high_mountains;High Mountains
prv-000491;90;195;117;land;1088.57;59.21;0;0;0;high_mountains;High Mountains
prv-000492;250;150;212;land;1115.34;56.11;0;0;0;high_mountains;High Mountains
prv-000493;246;221;192;land;1137.06;54.19;176;188;182;polar_ice_caps;Polar Ice Caps
prv-000494;147;229;144;land;1155.03;54.84;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000495;4;157;191;land;1183.92;57.03;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000496;42;237;177;land;1206.05;60.03;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000497;47;118;40;land;1224.34;56.57;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000498;120;199;126;land;1253.93;53.54;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000499;201;241;68;land;1259.98;61.91;174;186;179;polar_ice_caps;Polar Ice Caps
prv-000500;168;145;105;land;1289.52;56.11;171;183;176;polar_ice_caps;Polar Ice Caps
prv-000501;230;255;110;land;1316.3;59.66;59;71;64;polar_tundra;Polar Tundra
prv-000502;53;35;87;land;1327.96;53.42;171;183;176;polar_ice_caps;Polar Ice Caps
prv-000503;66;105;183;land;1357.35;55.5;59;71;64;polar_tundra;Polar Tundra
prv-000504;225;3;12;land;1377.93;54.18;45;59;51;polar_tundra;Polar Tundra
prv-000505;207;217;78;land;1398.27;56.69;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000506;151;77;120;land;1419.06;56.04;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000507;182;68;9;land;1440.28;60.88;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000508;130;216;62;land;1456.33;57.15;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000509;250;96;131;land;1486.31;54.86;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000510;66;146;106;land;1507.67;53.74;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000511;193;242;204;land;1531.1;57.47;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000512;87;45;181;land;1543.91;55.25;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000513;248;97;94;land;1556.69;50.59;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000514;229;173;89;land;1768.81;48.99;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000515;35;168;249;land;1785.67;51.4;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000516;54;20;183;land;1797.17;51.81;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000517;150;200;178;land;528.82;60.3;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000518;68;55;165;land;544.97;67.69;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000519;174;41;78;land;561.66;73.88;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000520;73;70;176;land;578.73;64.32;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000521;39;202;206;land;605.31;70.63;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000522;108;3;95;land;633.88;68.77;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000523;71;2;178;land;645.58;67.95;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000524;22;25;46;land;671.05;70.24;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000525;180;190;186;land;684.9;66.66;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000526;139;86;64;land;707.79;69.03;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000527;232;131;101;land;728.82;65.85;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000528;3;225;87;land;747.11;68.22;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000529;48;31;128;land;771.52;67.53;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000530;75;160;186;land;805.24;67.86;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000531;135;213;61;land;822.57;68.78;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000532;204;42;183;land;843.23;70.55;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000533;154;144;209;land;866.75;69.75;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000534;182;124;7;land;890.69;67.33;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000535;68;251;40;land;903.58;72.56;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000536;221;52;124;land;920.42;71.03;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000537;68;91;216;land;939.61;69.64;0;0;0;high_mountains;High Mountains
prv-000538;34;134;44;land;975.57;72.09;0;0;0;high_mountains;High Mountains
prv-000539;65;4;176;land;984.28;73.41;0;0;0;high_mountains;High Mountains
prv-000540;84;66;55;land;1013.85;72.54;0;0;0;high_mountains;High Mountains
prv-000541;86;187;17;land;1042.38;67.73;0;0;0;high_mountains;High Mountains
prv-000542;245;250;193;land;1060.55;70.2;0;0;0;high_mountains;High Mountains
prv-000543;203;118;46;land;1071.37;72.67;0;0;0;high_mountains;High Mountains
prv-000544;52;84;179;land;1103.48;68.51;0;0;0;high_mountains;High Mountains
prv-000545;90;51;195;land;1125.86;65.29;0;0;0;high_mountains;High Mountains
prv-000546;76;195;231;land;1142.36;68.3;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000547;77;8;214;land;1158.91;66.97;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000548;85;51;3;land;1182.63;66.4;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000549;99;18;89;land;1207.62;70.94;171;183;177;polar_ice_caps;Polar Ice Caps
prv-000550;250;82;202;land;1233.68;64.41;171;183;176;polar_ice_caps;Polar Ice Caps
prv-000551;46;246;54;land;1250.94;70.29;59;71;64;polar_tundra;Polar Tundra
prv-000552;13;31;254;land;1269.43;62.96;171;183;176;polar_ice_caps;Polar Ice Caps
prv-000553;163;181;137;land;1285.4;64.68;59;71;64;polar_tundra;Polar Tundra
prv-000554;167;253;244;land;1309.86;64.94;59;71;64;polar_tundra;Polar Tundra
prv-000555;103;55;241;land;1332.77;61.54;139;171;190;polar_ice_caps;Polar Ice Caps
prv-000556;123;187;61;land;1379.76;62.91;59;71;64;polar_tundra;Polar Tundra
prv-000557;144;209;248;land;1391.36;62.97;59;71;64;polar_tundra;Polar Tundra
prv-000558;115;167;142;land;1416.59;63.79;171;183;176;polar_ice_caps;Polar Ice Caps
